课程名称	课程时间	课程目标	课程价格	课程配额	课程链接	教师名称	教师链接
四年级猿编程L2系统班 第7期（周四晚）	3月28日-10月17日	适合四年级 | 全国地区通用	4099	15人报名	https://www.yuanfudao.com/lessons/3080568.html	待分配	https://www.yuanfudao.com/teachers/88310372/lesson?lessonId=3080568
【寒假重点突破】高三选择题突破	高三 · 2月9日-2月15日 · 55分钟/次 · 6次课	适合高三 | 全国地区通用	30	932人报名	https://www.yuanfudao.com/lessons/3100170.html	闫晶	https://www.yuanfudao.com/teachers/29917083/lesson?lessonId=3100170
初三化学寒假系统班（科粤版·寒3期15:35）	2月16日-2月23日 · 15:35-17:55	适合九年级 | 全国地区通用	499	104人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079240.html	张成	https://www.yuanfudao.com/teachers/46929809/lesson?lessonId=3079240
【考纲解读】《2019考试说明》七大模块样题精讲	高三 · 2月16日-3月13日 · 55分钟/次 · 8次课	适合高三 | 全国地区通用	40	85人报名	https://www.yuanfudao.com/lessons/3103864.html	宋大成 代薇 何燕	https://www.yuanfudao.com/teachers/60686496/lesson?lessonId=3103864
【英语能力发展班】四年级英语春季系统12班	3月6日-6月15日	适合四年级 | 全国地区通用	1650	29人报名  限报30人	https://www.yuanfudao.com/lessons/3083894.html	宋晨祎 程任玲	https://www.yuanfudao.com/teachers/86578126/lesson?lessonId=3083894
初三历史春季系统班（周六09:00）	3月2日-6月8日 · 早09:00-11:30	适合九年级 | 全国地区通用	999	163人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079832.html	唐浩	https://www.yuanfudao.com/teachers/119822784/lesson?lessonId=3079832
【英语能力发展班】四年级英语春季系统10班	3月6日-6月16日	适合四年级 | 全国地区通用	1650	30人报名	https://www.yuanfudao.com/lessons/3083890.html	宋晨祎 罗洁	https://www.yuanfudao.com/teachers/86578126/lesson?lessonId=3083890
【英语能力强化班】一年级英语寒假系统30班	1月26日-2月2日	适合一年级 | 全国地区通用	700	30人报名	https://www.yuanfudao.com/lessons/3093782.html	邢宇琪 朱引	https://www.yuanfudao.com/teachers/121825876/lesson?lessonId=3093782
高一数学寒假系统班（非课改版·必修4+必修5·寒3期21:30）	2月16日-2月23日 · 21:30-23:55	适合高一 | 全国地区通用	399	570人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080358.html	严攀	https://www.yuanfudao.com/teachers/114992036/lesson?lessonId=3080358
【数学能力发展班】六年级数学寒假系统班（寒2期15:15）	2月10日-2月16日 · 15:15-17:40	适合六年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3082350.html	辛洪涛	https://www.yuanfudao.com/teachers/131049486/lesson?lessonId=3082350
【目标卓越班】初二物理春季系统班（周日18:00）	3月3日-6月23日 · 18:00-20:30	适合八年级 | 全国地区通用	999	217人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079598.html	柳士亚	https://www.yuanfudao.com/teachers/21654691/lesson?lessonId=3079598
高一数学寒假系统班（非课改版·必修5+必修2·寒2期16:00）	1月30日-2月13日 · 16:00-18:25	适合高一 | 全国地区通用	399	1557人报名	https://www.yuanfudao.com/lessons/3080354.html	韩乾	https://www.yuanfudao.com/teachers/85608340/lesson?lessonId=3080354
高二理科数学春季系统班（周日13:00）	3月3日-6月16日 · 13:00-15:00	适合高二 | 全国地区通用	499	446人报名  限报2000人	https://www.yuanfudao.com/lessons/3080402.html	黄冠	https://www.yuanfudao.com/teachers/85713916/lesson?lessonId=3080402
【寒假重点突破】电化学综合突破	高三 · 1月23日-1月29日 · 55分钟/次 · 2次课	适合高三 | 全国地区通用	10	721人报名	https://www.yuanfudao.com/lessons/3100158.html	闫晶	https://www.yuanfudao.com/teachers/29917083/lesson?lessonId=3100158
【目标985班】高一生物春季系统班（周六18:30）	3月2日-6月22日 · 18:30-20:55	适合高一 | 全国地区通用	799	333人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079978.html	路菲	https://www.yuanfudao.com/teachers/71833786/lesson?lessonId=3079978
【英语能力起航班】六年级英语春季系统2班	3月5日-6月15日	适合六年级 | 全国地区通用	1650	29人报名  限报30人	https://www.yuanfudao.com/lessons/3081098.html	肖凡 董宝红	https://www.yuanfudao.com/teachers/143276952/lesson?lessonId=3081098
【目标联赛】高一数学春季自招班（周日09:00）	3月3日-6月16日 · 周日09:00上课	适合高一 | 全国地区通用	799	80人报名  限报2000人	https://www.yuanfudao.com/lessons/3081226.html	黄月	https://www.yuanfudao.com/teachers/39123757/lesson?lessonId=3081226
高三地理寒假系统班（寒2期21:30）	1月27日-2月3日 · 21:30-23:30	适合高三 | 全国地区通用	249	702人报名	https://www.yuanfudao.com/lessons/3079562.html	郎朗	https://www.yuanfudao.com/teachers/133061954/lesson?lessonId=3079562
【目标985班】高三理科数学春季系统班（周日09:00）	3月3日-6月2日 · 早09:00-11:00	适合高三 | 全国地区通用	499	972人报名  限报2000人	https://www.yuanfudao.com/lessons/3080948.html	胡杰	https://www.yuanfudao.com/teachers/5520747/lesson?lessonId=3080948
【英语能力发展班】四年级英语春季系统16班	3月6日-6月16日	适合四年级 | 全国地区通用	1650	9人报名  限报30人	https://www.yuanfudao.com/lessons/3087560.html	宋晨祎 江雨欣	https://www.yuanfudao.com/teachers/86578126/lesson?lessonId=3087560
初一语文春季系统班（周六18:00）	3月2日-6月22日 · 18:00-20:30	适合七年级 | 全国地区通用	999	592人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079126.html	田颖	https://www.yuanfudao.com/teachers/87005480/lesson?lessonId=3079126
高二地理春季系统班（周日09:00）	3月3日-6月16日 · 早09:00-11:00	适合高二 | 全国地区通用	499	279人报名  限报2000人	https://www.yuanfudao.com/lessons/3079762.html	温卿	https://www.yuanfudao.com/teachers/58419052/lesson?lessonId=3079762
高二政治寒假系统班（寒2期13:00）	1月27日-2月3日 · 13:00-15:00	适合高二 | 全国地区通用	249	706人报名	https://www.yuanfudao.com/lessons/3079576.html	张博文	https://www.yuanfudao.com/teachers/57815216/lesson?lessonId=3079576
【目标优等班】初一英语春季系统班（周五18:00）	3月1日-6月21日 · 18:00-20:30	适合七年级 | 全国地区通用	999	443人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079444.html	文靓	https://www.yuanfudao.com/teachers/50922963/lesson?lessonId=3079444
高三语文寒假系统班（寒2期16:00）	1月27日-2月3日 · 16:00-18:00	适合高三 | 全国地区通用	249	2000人报名	https://www.yuanfudao.com/lessons/3081274.html	代薇	https://www.yuanfudao.com/teachers/4692045/lesson?lessonId=3081274
五、六年级猿编程L1系统班 第12期（周六早）	4月27日-7月27日 · 不限年级	适合五年级 六年级 | 全国地区通用	1999	已报满或无信息	https://www.yuanfudao.com/lessons/3092092.html		null
高一语文春季系统班（周五21:00）	3月1日-6月21日 · 21:00-23:25	适合高一 | 全国地区通用	799	424人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080314.html	何燕	https://www.yuanfudao.com/teachers/100387696/lesson?lessonId=3080314
高三语文春季系统班（周六21:30）	3月2日-6月1日 · 21:30-23:30	适合高三 | 全国地区通用	499	558人报名  限报2000人	https://www.yuanfudao.com/lessons/3081350.html	何燕	https://www.yuanfudao.com/teachers/100387696/lesson?lessonId=3081350
【英语能力发展班】三年级英语寒假系统5班	1月26日-2月2日	适合三年级 | 全国地区通用	700	30人报名	https://www.yuanfudao.com/lessons/3083152.html	张丽丽 姜晓滕	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3083152
【英语能力发展班】三年级英语春季系统1班	3月7日-6月15日	适合三年级 | 全国地区通用	1650	16人报名  限报30人	https://www.yuanfudao.com/lessons/3080776.html	杨雅竹 惠盼	https://www.yuanfudao.com/teachers/154272098/lesson?lessonId=3080776
【英语能力强化班】一年级英语春季系统3班	3月6日-6月16日	适合一年级 | 全国地区通用	1650	31人报名	https://www.yuanfudao.com/lessons/3080106.html	张峥妍 吴越	https://www.yuanfudao.com/teachers/119675466/lesson?lessonId=3080106
【作文专项班】从四大素材主题进击优秀作文	3月22日-4月19日 · 周五18:25上课	适合七年级 八年级 九年级 | 全国地区通用	149	575人报名  每30人分小班	https://www.yuanfudao.com/lessons/3090914.html	林立	https://www.yuanfudao.com/teachers/99385060/lesson?lessonId=3090914
【目标985班】高三文科数学寒假系统班（寒2期19:00）	1月27日-2月3日 · 19:00-21:00	适合高三 | 全国地区通用	249	1999人报名	https://www.yuanfudao.com/lessons/3079936.html	季然	https://www.yuanfudao.com/teachers/68215716/lesson?lessonId=3079936
【目标一本班】高二化学春季系统班（选修5+3·周六21:30）	3月2日-6月15日 · 21:30-23:30	适合高二 | 全国地区通用	499	112人报名  限报2000人	https://www.yuanfudao.com/lessons/3079716.html	廖耀华	https://www.yuanfudao.com/teachers/73595080/lesson?lessonId=3079716
【技巧课】历史选择题：选项陷阱大揭秘（黄金箭篇）	高三 · 1月12日-2月16日 · 55分钟/次 · 6次课	适合高三 | 全国地区通用	30	1065人报名	https://www.yuanfudao.com/lessons/3093766.html	王萌	https://www.yuanfudao.com/teachers/65278848/lesson?lessonId=3093766
【数学能力发展班】三年级数学寒假系统班（寒3期18:30）	2月18日-2月24日 · 18:30-20:30	适合三年级 | 全国地区通用	99	每50人分小班	https://www.yuanfudao.com/lessons/3081694.html	叶春娇	https://www.yuanfudao.com/teachers/128584790/lesson?lessonId=3081694
【英语校内卓越班】五年级英语寒假系统8班	1月26日-2月2日	适合五年级 | 全国地区通用	700	30人报名	https://www.yuanfudao.com/lessons/3083390.html	熊婉莉 尚茜	https://www.yuanfudao.com/teachers/131689176/lesson?lessonId=3083390
【数学能力发展班】二年级数学春季系统班（周六16:00）	3月2日-6月15日 · 16:00-18:00	适合二年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083028.html	王明	https://www.yuanfudao.com/teachers/75983248/lesson?lessonId=3083028
【英语能力发展班】二年级英语春季系统6班	3月6日-6月16日	适合二年级 | 全国地区通用	1650	32人报名	https://www.yuanfudao.com/lessons/3080454.html	张诺凡 刘莉	https://www.yuanfudao.com/teachers/129089256/lesson?lessonId=3080454
【数学能力发展班】四年级数学春季系统班（周日13:30）	3月3日-6月16日 · 13:30-15:30	适合四年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3099920.html	宓菊	https://www.yuanfudao.com/teachers/66056508/lesson?lessonId=3099920
初一数学寒假系统班（北师版·寒3期13:00）	2月16日-2月23日 · 13:00-15:20	适合七年级 | 全国地区通用	99	1550人报名	https://www.yuanfudao.com/lessons/3081160.html	朱玲玲	https://www.yuanfudao.com/teachers/60153716/lesson?lessonId=3081160
【目标985班】高一英语春季系统班（周六18:30）	3月2日-6月22日 · 18:30-20:55	适合高一 | 全国地区通用	799	611人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080230.html	崔妍	https://www.yuanfudao.com/teachers/111857828/lesson?lessonId=3080230
【目标一本班】高二物理春季系统班（周日09:00）	3月3日-6月16日 · 早09:00-11:00	适合高二 | 全国地区通用	499	148人报名  限报2000人	https://www.yuanfudao.com/lessons/3079148.html	刘景森	https://www.yuanfudao.com/teachers/27566727/lesson?lessonId=3079148
【目标985班】高一化学寒假系统班（课改版·寒3期16:00）	2月16日-2月23日 · 16:00-18:25	适合高一 | 全国地区通用	399	259人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079500.html	刘宇	https://www.yuanfudao.com/teachers/2384441/lesson?lessonId=3079500
高三政治寒假系统班（寒3期21:30）	2月7日-2月14日 · 21:30-23:30	适合高三 | 全国地区通用	249	431人报名  限报644人	https://www.yuanfudao.com/lessons/3079746.html	刘佳彬	https://www.yuanfudao.com/teachers/61535188/lesson?lessonId=3079746
【英语校内卓越班】五年级英语寒假系统3班	1月26日-2月2日	适合五年级 | 全国地区通用	700	34人报名	https://www.yuanfudao.com/lessons/3081092.html	熊婉莉 叶星星	https://www.yuanfudao.com/teachers/131689176/lesson?lessonId=3081092
【英语能力起航班】六年级英语春季系统12班	3月5日-6月16日	适合六年级 | 全国地区通用	1650	19人报名  限报30人	https://www.yuanfudao.com/lessons/3084012.html	肖凡 董宝红	https://www.yuanfudao.com/teachers/143276952/lesson?lessonId=3084012
【英语校内卓越班】六年级英语春季系统19班	3月8日-6月16日	适合六年级 | 全国地区通用	1650	22人报名  限报30人	https://www.yuanfudao.com/lessons/3085560.html	熊妮 张月	https://www.yuanfudao.com/teachers/139160274/lesson?lessonId=3085560
【目标卓越班】初三数学春季系统班（周五18:00）	3月1日-6月7日 · 18:00-20:30	适合九年级 | 全国地区通用	999	195人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081444.html	荣伟伟	https://www.yuanfudao.com/teachers/31830739/lesson?lessonId=3081444
【目标985班】高三物理春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	1033人报名  限报2000人	https://www.yuanfudao.com/lessons/3079034.html	王远	https://www.yuanfudao.com/teachers/60897660/lesson?lessonId=3079034
【目标985班】高一化学春季系统班（非课改版·周六14:00）	3月2日-6月22日 · 14:00-16:25	适合高一 | 全国地区通用	799	799人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079528.html	卢吒	https://www.yuanfudao.com/teachers/56316110/lesson?lessonId=3079528
【实验班】初三数学春季系统班（周六18:00）	3月2日-6月8日 · 18:00-20:30	适合九年级 | 全国地区通用	999	404人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081462.html	荣伟伟	https://www.yuanfudao.com/teachers/31830739/lesson?lessonId=3081462
【英语能力强化班】一年级英语春季系统15班	3月6日-6月16日	适合一年级 | 全国地区通用	1650	25人报名  限报30人	https://www.yuanfudao.com/lessons/3082934.html	张峥妍 吴越	https://www.yuanfudao.com/teachers/119675466/lesson?lessonId=3082934
【目标卓越班】初三化学寒假系统班（寒2期·13:00）	1月30日-2月13日 · 13:00-15:20	适合九年级 | 全国地区通用	499	690人报名	https://www.yuanfudao.com/lessons/3079224.html	崔丽丽	https://www.yuanfudao.com/teachers/67547298/lesson?lessonId=3079224
【目标一本班】高三生物寒假系统班（寒3期·19:00）	2月7日-2月14日 · 19:00-21:00	适合高三 | 全国地区通用	249	760人报名	https://www.yuanfudao.com/lessons/3079582.html	刘丹	https://www.yuanfudao.com/teachers/85099492/lesson?lessonId=3079582
【目标985班】高三化学春季系统班（周日21:30）	3月3日-6月2日 · 21:30-23:30	适合高三 | 全国地区通用	499	1207人报名  限报2000人	https://www.yuanfudao.com/lessons/3079694.html	张鹤至	https://www.yuanfudao.com/teachers/29190893/lesson?lessonId=3079694
【英语能力起航班】三年级英语春季系统5班	3月6日-6月15日	适合三年级 | 全国地区通用	1650	28人报名  限报30人	https://www.yuanfudao.com/lessons/3087282.html	张丽丽 高一倩K…	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3087282
高二语文寒假系统班（寒2期21:30）	1月27日-2月3日 · 21:30-23:30	适合高二 | 全国地区通用	249	153人报名	https://www.yuanfudao.com/lessons/3081264.html	赵占坤	https://www.yuanfudao.com/teachers/141608770/lesson?lessonId=3081264
【数学能力起航班】三年级数学春季系统班（周六16:00）	3月2日-6月15日 · 16:00-18:00	适合三年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3084094.html	杨博	https://www.yuanfudao.com/teachers/150549488/lesson?lessonId=3084094
【目标一本班】高二物理春季系统班（周六19:00）	3月2日-6月15日 · 19:00-21:00	适合高二 | 全国地区通用	499	719人报名  限报2000人	https://www.yuanfudao.com/lessons/3079146.html	崔姗姗	https://www.yuanfudao.com/teachers/38171857/lesson?lessonId=3079146
【数学能力发展班】一年级数学寒假系统班（寒3期19:00）	2月18日-2月25日 · 19:00-20:10	适合一年级 | 全国地区通用	99	每50人分小班	https://www.yuanfudao.com/lessons/3093396.html	刘楠楠	https://www.yuanfudao.com/teachers/100347962/lesson?lessonId=3093396
五年级语文春季系统班（周日16:00）	3月3日-6月16日 · 16:00-18:00	适合五年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3090830.html	范思齐	https://www.yuanfudao.com/teachers/153103064/lesson?lessonId=3090830
【英语能力起航班】三年级英语春季系统22班	3月7日-6月16日	适合三年级 | 全国地区通用	1650	29人报名  限报30人	https://www.yuanfudao.com/lessons/3091650.html	郭盼 阳英	https://www.yuanfudao.com/teachers/125429792/lesson?lessonId=3091650
【目标卓越班】初三化学寒假系统班（寒3期·15:35）	2月16日-2月23日 · 15:35-17:55	适合九年级 | 全国地区通用	499	464人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079228.html	冯雪	https://www.yuanfudao.com/teachers/79684458/lesson?lessonId=3079228
初三学习礼包：7节课+11本教辅，9元全套包邮寄送	1月25日-1月28日	适合九年级 | 全国地区通用	9	10882人报名  限报12200人	https://www.yuanfudao.com/lessons/3099918.html	周园 王亮亮 马丽媛	https://www.yuanfudao.com/teachers/51702800/lesson?lessonId=3099918
高二历史春季系统班（周六21:30）	3月2日-6月15日 · 21:30-23:30	适合高二 | 全国地区通用	499	7人报名  限报2000人	https://www.yuanfudao.com/lessons/3101724.html	王萌	https://www.yuanfudao.com/teachers/65278848/lesson?lessonId=3101724
【数学课内卓越班】四年级数学春季系统班（周六18:30）	3月2日-6月15日 · 18:30-20:30	适合四年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083054.html	宓菊	https://www.yuanfudao.com/teachers/66056508/lesson?lessonId=3083054
四年级猿编程L2系统班 第12期（周日晚）	8月11日-3月8日 · 不限年级	适合四年级 | 全国地区通用	4099	已报满或无信息	https://www.yuanfudao.com/lessons/3080612.html	待分配	https://www.yuanfudao.com/teachers/132638972/lesson?lessonId=3080612
【英语能力发展班】二年级英语春季系统5班	3月5日-6月16日	适合二年级 | 全国地区通用	1650	30人报名	https://www.yuanfudao.com/lessons/3080680.html	胡钰 刘冶	https://www.yuanfudao.com/teachers/127049892/lesson?lessonId=3080680
【目标985班】高二英语春季系统班（周日09:00）	3月3日-6月16日 · 早09:00-11:00	适合高二 | 全国地区通用	499	35人报名  限报2000人	https://www.yuanfudao.com/lessons/3080254.html	靳婧	https://www.yuanfudao.com/teachers/50827463/lesson?lessonId=3080254
【一轮复习回顾】反应原理综合	高三 · 2月22日-2月28日 · 55分钟/次 · 4次课	适合高三 | 全国地区通用	20	237人报名	https://www.yuanfudao.com/lessons/3100032.html	冷道年	https://www.yuanfudao.com/teachers/162690364/lesson?lessonId=3100032
【目标985班】高三物理春季系统班（周日21:30）	3月3日-6月2日 · 21:30-23:30	适合高三 | 全国地区通用	499	334人报名  限报2000人	https://www.yuanfudao.com/lessons/3079042.html	郑少龙	https://www.yuanfudao.com/teachers/35702341/lesson?lessonId=3079042
【目标985班】高二生物春季系统班（周六19:00）	3月2日-6月15日 · 19:00-21:00	适合高二 | 全国地区通用	499	1205人报名  限报2000人	https://www.yuanfudao.com/lessons/3079726.html	张鹏	https://www.yuanfudao.com/teachers/69819438/lesson?lessonId=3079726
【目标一本班】高三物理春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	216人报名  限报2000人	https://www.yuanfudao.com/lessons/3079156.html	李博	https://www.yuanfudao.com/teachers/74790032/lesson?lessonId=3079156
初三语文寒假系统班（寒3期18:10）	2月16日-2月23日 · 18:10-20:30	适合九年级 | 全国地区通用	499	610人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079924.html	任可	https://www.yuanfudao.com/teachers/14454325/lesson?lessonId=3079924
高一地理春季系统班（课改版·周日13:00）	3月3日-6月23日 · 13:00-15:25	适合高一 | 全国地区通用	799	57人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080016.html	张晓婧	https://www.yuanfudao.com/teachers/135735952/lesson?lessonId=3080016
【英语能力发展班】二年级英语春季系统26班	3月7日-6月15日	适合二年级 | 全国地区通用	1650	6人报名  限报30人	https://www.yuanfudao.com/lessons/3093862.html	黄倩 方媛媛	https://www.yuanfudao.com/teachers/172304560/lesson?lessonId=3093862
五、六年级猿编程L1寒假火箭班	1月21日-2月15日	适合五年级 六年级 | 全国地区通用	1999	87人报名	https://www.yuanfudao.com/lessons/3075898.html	单建昌	https://www.yuanfudao.com/teachers/81605852/lesson?lessonId=3075898
初三历史春季系统班（周日18:00）	3月3日-6月9日 · 18:00-20:30	适合九年级 | 全国地区通用	999	124人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079834.html	唐浩	https://www.yuanfudao.com/teachers/119822784/lesson?lessonId=3079834
【英语能力发展班】三年级英语寒假系统1班	2月19日-2月26日	适合三年级 | 全国地区通用	700	24人报名  限报30人	https://www.yuanfudao.com/lessons/3081408.html	杨雅竹 惠盼	https://www.yuanfudao.com/teachers/154272098/lesson?lessonId=3081408
【英语校内卓越班】六年级英语寒假系统23班	1月26日-2月2日	适合六年级 | 全国地区通用	700	31人报名	https://www.yuanfudao.com/lessons/3093870.html	肖悦涵 张月	https://www.yuanfudao.com/teachers/157363972/lesson?lessonId=3093870
【目标985班】高三生物春季系统班（周日13:00）	3月3日-6月2日 · 13:00-15:00	适合高三 | 全国地区通用	499	547人报名  限报2000人	https://www.yuanfudao.com/lessons/3079860.html	李安德	https://www.yuanfudao.com/teachers/50170093/lesson?lessonId=3079860
【目标985班】高二化学寒假系统班（选修5+3·寒3期19:00）	2月10日-2月17日 · 19:00-21:00	适合高二 | 全国地区通用	249	1236人报名	https://www.yuanfudao.com/lessons/3079642.html	李霄君	https://www.yuanfudao.com/teachers/16613387/lesson?lessonId=3079642
【目标985班】高二生物寒假系统班（寒2期·09:00）	1月27日-2月3日 · 早09:00-11:00	适合高二 | 全国地区通用	249	1997人报名	https://www.yuanfudao.com/lessons/3079362.html	张鹏	https://www.yuanfudao.com/teachers/69819438/lesson?lessonId=3079362
五、六年级猿编程L1系统班 第12期（周六晚）	4月27日-7月27日 · 不限年级	适合五年级 六年级 | 全国地区通用	1999	1人报名	https://www.yuanfudao.com/lessons/3092094.html	待分配	https://www.yuanfudao.com/teachers/31739879/lesson?lessonId=3092094
【英语能力强化班】一年级英语春季系统3班	3月5日-6月15日	适合一年级 | 全国地区通用	1650	32人报名	https://www.yuanfudao.com/lessons/3080366.html	张诺凡 李梦陈	https://www.yuanfudao.com/teachers/129089256/lesson?lessonId=3080366
四年级猿编程L2系统班 第12期（周六下午）	8月10日-3月7日 · 不限年级	适合四年级 | 全国地区通用	4099	已报满或无信息	https://www.yuanfudao.com/lessons/3080608.html	待分配	https://www.yuanfudao.com/teachers/132638972/lesson?lessonId=3080608
五年级语文寒假系统班（寒3期18:30）	2月18日-2月24日 · 18:30-20:30	适合五年级 | 全国地区通用	499	每50人分小班	https://www.yuanfudao.com/lessons/3083600.html	张楚唯	https://www.yuanfudao.com/teachers/131667608/lesson?lessonId=3083600
【目标清北班】高三物理春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	298人报名  限报2000人	https://www.yuanfudao.com/lessons/3079150.html	郑少龙	https://www.yuanfudao.com/teachers/35702341/lesson?lessonId=3079150
高三地理春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	2人报名  限报2000人	https://www.yuanfudao.com/lessons/3096698.html	崔建军	https://www.yuanfudao.com/teachers/173351894/lesson?lessonId=3096698
【英语能力起航班】六年级英语春季系统1班	3月5日-6月15日	适合六年级 | 全国地区通用	1650	22人报名  限报32人	https://www.yuanfudao.com/lessons/3080434.html	李政 师娟娟	https://www.yuanfudao.com/teachers/116309724/lesson?lessonId=3080434
【数学能力发展班】二年级数学寒假系统班（寒2期18:30）	2月10日-2月16日 · 18:30-20:30	适合二年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3082270.html	王明	https://www.yuanfudao.com/teachers/75983248/lesson?lessonId=3082270
初三化学春季系统班（鲁教版·周六13:00）	3月2日-6月8日 · 13:00-15:30	适合九年级 | 全国地区通用	999	112人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079340.html	崔丽丽	https://www.yuanfudao.com/teachers/67547298/lesson?lessonId=3079340
【目标卓越班】初二数学春季系统班（周日09:00）	3月3日-6月23日 · 早09:00-11:30	适合八年级 | 全国地区通用	999	783人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081436.html	洪洋	https://www.yuanfudao.com/teachers/36903981/lesson?lessonId=3081436
【英语能力起航班】三年级英语春季系统26班	3月7日-6月16日	适合三年级 | 全国地区通用	1650	19人报名  限报30人	https://www.yuanfudao.com/lessons/3093548.html	郭盼 潘小念	https://www.yuanfudao.com/teachers/125429792/lesson?lessonId=3093548
【目标985班】高三理科数学寒假系统班（寒3期19:00）	2月7日-2月14日 · 19:00-21:00	适合高三 | 全国地区通用	249	634人报名  限报954人	https://www.yuanfudao.com/lessons/3079910.html	冯涛	https://www.yuanfudao.com/teachers/107679560/lesson?lessonId=3079910
【目标一本班】高二英语寒假系统班（寒3期19:00）	2月10日-2月17日 · 19:00-21:00	适合高二 | 全国地区通用	249	1074人报名  限报1570人	https://www.yuanfudao.com/lessons/3080134.html	孟凡玉	https://www.yuanfudao.com/teachers/26663895/lesson?lessonId=3080134
【技巧课】历史选择题：选项陷阱大揭秘（黄金箭篇）	高二 · 1月12日-2月16日 · 55分钟/次 · 6次课	适合高二 | 全国地区通用	30	207人报名	https://www.yuanfudao.com/lessons/3101944.html	王萌	https://www.yuanfudao.com/teachers/65278848/lesson?lessonId=3101944
【目标一本班】高一物理春季系统班（周日09:00）	3月3日-6月23日 · 早09:00-11:25	适合高一 | 全国地区通用	799	259人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080088.html	梁冰	https://www.yuanfudao.com/teachers/56696200/lesson?lessonId=3080088
【目标985班】高三化学寒假系统班（寒2期19:00）	1月27日-2月3日 · 19:00-21:00	适合高三 | 全国地区通用	249	52人报名	https://www.yuanfudao.com/lessons/3085860.html	冷道年	https://www.yuanfudao.com/teachers/162690364/lesson?lessonId=3085860
【目标985班】高二物理寒假系统班（寒3期19:00）	2月10日-2月17日 · 19:00-21:00	适合高二 | 全国地区通用	249	1340人报名  限报1600人	https://www.yuanfudao.com/lessons/3079022.html	王浩	https://www.yuanfudao.com/teachers/23722879/lesson?lessonId=3079022
【目标卓越班】初一数学寒假系统班（寒3期15:35）	2月16日-2月23日 · 15:35-17:55	适合七年级 | 全国地区通用	99	1875人报名  每50人分小班	https://www.yuanfudao.com/lessons/3081164.html	朱玲玲	https://www.yuanfudao.com/teachers/60153716/lesson?lessonId=3081164
六年级语文寒假系统班（寒3期18:00）	2月18日-2月24日 · 18:00-20:25	适合六年级 | 全国地区通用	499	每50人分小班	https://www.yuanfudao.com/lessons/3083310.html	范思齐	https://www.yuanfudao.com/teachers/153103064/lesson?lessonId=3083310
【目标卓越班】初一英语寒假系统班（寒2期13:00）	1月30日-2月13日 · 13:00-15:20	适合七年级 | 全国地区通用	99	1202人报名	https://www.yuanfudao.com/lessons/3079376.html	文靓	https://www.yuanfudao.com/teachers/50922963/lesson?lessonId=3079376
【目标985班】高二物理春季系统班（周六21:30）	3月2日-6月15日 · 21:30-23:30	适合高二 | 全国地区通用	499	519人报名  限报2000人	https://www.yuanfudao.com/lessons/3079130.html	赵德柱	https://www.yuanfudao.com/teachers/34855979/lesson?lessonId=3079130
【目标优等班】初三数学春季系统班（周日09:00）	3月3日-6月9日 · 早09:00-11:30	适合九年级 | 全国地区通用	999	621人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081466.html	王亮亮	https://www.yuanfudao.com/teachers/39413413/lesson?lessonId=3081466
